number moves made,solving time,total seen states,max queue size,unique seen states
188,474.4817428588867,347199,22299,150015
110,439.081915140152,300237,28609,130420
82,598.4287800788879,376100,59891,191998
64,478.5641419887543,305631,48795,168684
