number moves made,solving time,total seen states,max queue size,unique seen states
5714,3.1499431133270264,5714,NaN,NaN
5474,3.0521726608276367,5474,NaN,NaN
2554,1.4152345657348633,2554,NaN,NaN
4626,2.588369607925415,4626,NaN,NaN
2130,1.1664297580718994,2130,NaN,NaN
5012,2.7624080181121826,5012,NaN,NaN
892,0.5286726951599121,892,NaN,NaN
4223,2.3134477138519287,4223,NaN,NaN
3333,1.8411750793457031,3333,NaN,NaN
3103,1.7090682983398438,3103,NaN,NaN
4093,2.3382320404052734,4093,NaN,NaN
2321,1.2911055088043213,2321,NaN,NaN
3547,1.9426770210266113,3547,NaN,NaN
5262,2.9731550216674805,5262,NaN,NaN
910,0.5046460628509521,910,NaN,NaN
1860,1.0541088581085205,1860,NaN,NaN
7384,4.062685489654541,7384,NaN,NaN
3260,1.8330364227294922,3260,NaN,NaN
6712,3.7231080532073975,6712,NaN,NaN
7012,3.93896222114563,7012,NaN,NaN
8616,4.756331205368042,8616,NaN,NaN
1678,0.9175496101379395,1678,NaN,NaN
3711,2.1250486373901367,3711,NaN,NaN
6923,4.040528059005737,6923,NaN,NaN
602,0.36134791374206543,602,NaN,NaN
1923,1.1310555934906006,1923,NaN,NaN
3953,2.3275668621063232,3953,NaN,NaN
3324,1.9744288921356201,3324,NaN,NaN
1698,0.975823163986206,1698,NaN,NaN
5229,2.9377787113189697,5229,NaN,NaN
7595,4.425522804260254,7595,NaN,NaN
2711,1.6246638298034668,2711,NaN,NaN
933,0.5425260066986084,933,NaN,NaN
4013,2.4931421279907227,4013,NaN,NaN
1442,0.8926200866699219,1442,NaN,NaN
818,0.4837758541107178,818,NaN,NaN
1849,1.1037511825561523,1849,NaN,NaN
7078,4.938388347625732,7078,NaN,NaN
1753,1.1615066528320312,1753,NaN,NaN
13862,9.361046314239502,13862,NaN,NaN
899,0.6946685314178467,899,NaN,NaN
3706,2.5589818954467773,3706,NaN,NaN
2774,2.0351953506469727,2774,NaN,NaN
2426,1.8241894245147705,2426,NaN,NaN
3231,2.189502239227295,3231,NaN,NaN
1182,0.8296527862548828,1182,NaN,NaN
8267,4.914479732513428,8267,NaN,NaN
1591,0.991386890411377,1591,NaN,NaN
1276,0.7444884777069092,1276,NaN,NaN
6602,3.9961326122283936,6602,NaN,NaN
3180,1.9521968364715576,3180,NaN,NaN
6351,3.7816879749298096,6351,NaN,NaN
1594,0.9361245632171631,1594,NaN,NaN
4424,2.6309773921966553,4424,NaN,NaN
972,0.5810055732727051,972,NaN,NaN
665,0.38443684577941895,665,NaN,NaN
1815,1.04017972946167,1815,NaN,NaN
1431,0.8513870239257812,1431,NaN,NaN
736,0.4492194652557373,736,NaN,NaN
3445,2.010179042816162,3445,NaN,NaN
4317,2.5655899047851562,4317,NaN,NaN
7187,4.361728191375732,7187,NaN,NaN
896,0.5285909175872803,896,NaN,NaN
5640,3.4808661937713623,5640,NaN,NaN
3632,2.173651933670044,3632,NaN,NaN
6055,3.6007325649261475,6055,NaN,NaN
1586,0.9485793113708496,1586,NaN,NaN
19160,11.725923776626587,19160,NaN,NaN
6203,3.7193310260772705,6203,NaN,NaN
8410,5.065244436264038,8410,NaN,NaN
4887,2.9904160499572754,4887,NaN,NaN
758,0.4365415573120117,758,NaN,NaN
4058,2.409829616546631,4058,NaN,NaN
1508,0.9074182510375977,1508,NaN,NaN
1043,0.6146142482757568,1043,NaN,NaN
3966,2.3817615509033203,3966,NaN,NaN
3053,1.8699896335601807,3053,NaN,NaN
5231,3.1441104412078857,5231,NaN,NaN
9814,5.879132270812988,9814,NaN,NaN
7766,4.671879768371582,7766,NaN,NaN
1590,0.9652345180511475,1590,NaN,NaN
15443,9.441025733947754,15443,NaN,NaN
961,0.6137075424194336,961,NaN,NaN
1601,0.9918570518493652,1601,NaN,NaN
3540,2.1651785373687744,3540,NaN,NaN
4677,2.8506858348846436,4677,NaN,NaN
1483,0.8935189247131348,1483,NaN,NaN
1559,0.9287111759185791,1559,NaN,NaN
1482,0.9036128520965576,1482,NaN,NaN
3353,2.011786460876465,3353,NaN,NaN
3462,2.1646831035614014,3462,NaN,NaN
808,0.5251011848449707,808,NaN,NaN
1524,0.9174249172210693,1524,NaN,NaN
3202,1.9487831592559814,3202,NaN,NaN
3926,2.325544834136963,3926,NaN,NaN
5710,3.4123752117156982,5710,NaN,NaN
4149,2.4894275665283203,4149,NaN,NaN
7918,4.730092763900757,7918,NaN,NaN
4643,2.7090282440185547,4643,NaN,NaN
3848,2.3060927391052246,3848,NaN,NaN
7102,4.241136074066162,7102,NaN,NaN
2042,1.2398993968963623,2042,NaN,NaN
2969,1.7947285175323486,2969,NaN,NaN
3771,2.3319289684295654,3771,NaN,NaN
2015,1.2202119827270508,2015,NaN,NaN
241,0.13115143775939941,241,NaN,NaN
1259,0.765753984451294,1259,NaN,NaN
887,0.5423111915588379,887,NaN,NaN
6794,4.127515077590942,6794,NaN,NaN
3354,2.056722402572632,3354,NaN,NaN
5799,3.5107834339141846,5799,NaN,NaN
499,0.29299068450927734,499,NaN,NaN
2528,1.5130560398101807,2528,NaN,NaN
10306,6.197788715362549,10306,NaN,NaN
960,0.5740716457366943,960,NaN,NaN
4100,2.526031970977783,4100,NaN,NaN
3957,2.37093448638916,3957,NaN,NaN
3223,1.9155316352844238,3223,NaN,NaN
3357,1.996236801147461,3357,NaN,NaN
2494,1.437903881072998,2494,NaN,NaN
1486,0.9096574783325195,1486,NaN,NaN
8001,4.79643988609314,8001,NaN,NaN
1099,0.6550271511077881,1099,NaN,NaN
2066,1.1995794773101807,2066,NaN,NaN
6037,3.6925277709960938,6037,NaN,NaN
6806,4.090319633483887,6806,NaN,NaN
1364,0.8306119441986084,1364,NaN,NaN
1723,1.0412006378173828,1723,NaN,NaN
5820,3.528637647628784,5820,NaN,NaN
1930,1.1728239059448242,1930,NaN,NaN
1409,0.8411614894866943,1409,NaN,NaN
9845,6.1482462882995605,9845,NaN,NaN
3880,2.2957839965820312,3880,NaN,NaN
5019,3.0158956050872803,5019,NaN,NaN
7227,4.303371906280518,7227,NaN,NaN
1342,0.8142473697662354,1342,NaN,NaN
260,0.15756440162658691,260,NaN,NaN
2307,1.3504681587219238,2307,NaN,NaN
2722,1.6462926864624023,2722,NaN,NaN
2336,1.4149351119995117,2336,NaN,NaN
6071,3.7071449756622314,6071,NaN,NaN
2885,1.679938554763794,2885,NaN,NaN
847,0.5054333209991455,847,NaN,NaN
2236,1.3750581741333008,2236,NaN,NaN
5479,3.337627410888672,5479,NaN,NaN
402,0.25504422187805176,402,NaN,NaN
8439,5.245662450790405,8439,NaN,NaN
6721,4.02145791053772,6721,NaN,NaN
4756,2.774965286254883,4756,NaN,NaN
2070,1.2396252155303955,2070,NaN,NaN
749,0.443570613861084,749,NaN,NaN
6214,3.726698637008667,6214,NaN,NaN
1482,0.9317042827606201,1482,NaN,NaN
4791,2.846325635910034,4791,NaN,NaN
7509,4.498509883880615,7509,NaN,NaN
2724,1.6036217212677002,2724,NaN,NaN
9917,5.973074197769165,9917,NaN,NaN
1035,0.5905971527099609,1035,NaN,NaN
417,0.26165270805358887,417,NaN,NaN
9216,5.46575665473938,9216,NaN,NaN
4715,2.818615674972534,4715,NaN,NaN
2129,1.3145101070404053,2129,NaN,NaN
3908,2.263200044631958,3908,NaN,NaN
10219,6.169978141784668,10219,NaN,NaN
2952,1.791384220123291,2952,NaN,NaN
7886,4.82915186882019,7886,NaN,NaN
3600,2.2080729007720947,3600,NaN,NaN
897,0.5721681118011475,897,NaN,NaN
3520,2.1515145301818848,3520,NaN,NaN
873,0.5155539512634277,873,NaN,NaN
4596,2.726210355758667,4596,NaN,NaN
4173,2.455120325088501,4173,NaN,NaN
964,0.5823345184326172,964,NaN,NaN
5135,3.0755574703216553,5135,NaN,NaN
4899,2.9040355682373047,4899,NaN,NaN
4224,2.506258726119995,4224,NaN,NaN
9799,5.887716293334961,9799,NaN,NaN
5356,3.2013378143310547,5356,NaN,NaN
3622,2.184523820877075,3622,NaN,NaN
7181,4.285280704498291,7181,NaN,NaN
3513,2.1115593910217285,3513,NaN,NaN
4570,2.864630937576294,4570,NaN,NaN
1329,0.7965073585510254,1329,NaN,NaN
11070,6.554076671600342,11070,NaN,NaN
4817,2.80961537361145,4817,NaN,NaN
5863,3.5932462215423584,5863,NaN,NaN
10639,6.457547664642334,10639,NaN,NaN
517,0.3508310317993164,517,NaN,NaN
13110,7.899793863296509,13110,NaN,NaN
1888,1.08217453956604,1888,NaN,NaN
1169,0.7190210819244385,1169,NaN,NaN
5634,3.4264233112335205,5634,NaN,NaN
6246,3.726940155029297,6246,NaN,NaN
3198,1.92136812210083,3198,NaN,NaN
8845,5.308246612548828,8845,NaN,NaN
3772,2.2794926166534424,3772,NaN,NaN
874,0.5457055568695068,874,NaN,NaN
1038,0.6185433864593506,1038,NaN,NaN
2566,1.5614445209503174,2566,NaN,NaN
11211,6.645814418792725,11211,NaN,NaN
4230,2.641446352005005,4230,NaN,NaN
3664,2.2532241344451904,3664,NaN,NaN
1327,0.8343091011047363,1327,NaN,NaN
4182,2.5288004875183105,4182,NaN,NaN
2646,1.564307451248169,2646,NaN,NaN
2816,1.7014942169189453,2816,NaN,NaN
5698,3.3788697719573975,5698,NaN,NaN
3308,1.943669080734253,3308,NaN,NaN
906,0.5233840942382812,906,NaN,NaN
5453,3.2436327934265137,5453,NaN,NaN
2753,1.6370599269866943,2753,NaN,NaN
8828,5.298028469085693,8828,NaN,NaN
1506,0.906935453414917,1506,NaN,NaN
8064,4.841829776763916,8064,NaN,NaN
7253,4.261947154998779,7253,NaN,NaN
6612,4.121609687805176,6612,NaN,NaN
2769,1.7210748195648193,2769,NaN,NaN
2177,1.3414819240570068,2177,NaN,NaN
3553,2.1884913444519043,3553,NaN,NaN
2218,1.3013479709625244,2218,NaN,NaN
2825,1.674708604812622,2825,NaN,NaN
817,0.5235810279846191,817,NaN,NaN
3058,1.8461451530456543,3058,NaN,NaN
653,0.3833801746368408,653,NaN,NaN
1833,1.0607876777648926,1833,NaN,NaN
6240,3.784745216369629,6240,NaN,NaN
3746,2.2003402709960938,3746,NaN,NaN
3838,2.297346830368042,3838,NaN,NaN
2077,1.2681286334991455,2077,NaN,NaN
4074,2.387152910232544,4074,NaN,NaN
4889,2.913949489593506,4889,NaN,NaN
3658,2.2061996459960938,3658,NaN,NaN
3506,2.074331045150757,3506,NaN,NaN
3259,1.9657518863677979,3259,NaN,NaN
3700,2.184278964996338,3700,NaN,NaN
370,0.22546005249023438,370,NaN,NaN
1056,0.6444811820983887,1056,NaN,NaN
5712,3.4691805839538574,5712,NaN,NaN
5674,3.3554797172546387,5674,NaN,NaN
6975,4.210638523101807,6975,NaN,NaN
14255,8.545692205429077,14255,NaN,NaN
1630,0.9698483943939209,1630,NaN,NaN
1123,0.6519036293029785,1123,NaN,NaN
1529,0.9376158714294434,1529,NaN,NaN
3928,2.387047290802002,3928,NaN,NaN
1073,0.6660175323486328,1073,NaN,NaN
377,0.2297515869140625,377,NaN,NaN
6155,4.078420639038086,6155,NaN,NaN
5703,3.9691381454467773,5703,NaN,NaN
692,0.5534806251525879,692,NaN,NaN
2458,1.9013526439666748,2458,NaN,NaN
2463,1.659224033355713,2463,NaN,NaN
3027,2.160562753677368,3027,NaN,NaN
315,0.20485734939575195,315,NaN,NaN
4032,2.746560573577881,4032,NaN,NaN
7002,4.791100263595581,7002,NaN,NaN
3422,2.4270827770233154,3422,NaN,NaN
2657,1.8744862079620361,2657,NaN,NaN
8350,5.692955017089844,8350,NaN,NaN
7309,5.252547979354858,7309,NaN,NaN
1279,0.8502638339996338,1279,NaN,NaN
3864,2.7131001949310303,3864,NaN,NaN
4099,2.929943561553955,4099,NaN,NaN
8072,5.334105491638184,8072,NaN,NaN
4963,3.206831216812134,4963,NaN,NaN
3156,2.082601308822632,3156,NaN,NaN
1693,1.1259596347808838,1693,NaN,NaN
12635,8.886723279953003,12635,NaN,NaN
2030,1.4097542762756348,2030,NaN,NaN
3109,2.0994532108306885,3109,NaN,NaN
1090,0.7623207569122314,1090,NaN,NaN
2989,1.9732534885406494,2989,NaN,NaN
3363,2.5105488300323486,3363,NaN,NaN
3607,2.5371668338775635,3607,NaN,NaN
12074,8.331790685653687,12074,NaN,NaN
2320,1.586103916168213,2320,NaN,NaN
2949,2.0096943378448486,2949,NaN,NaN
3029,2.160024642944336,3029,NaN,NaN
1070,0.705308198928833,1070,NaN,NaN
5072,3.43703031539917,5072,NaN,NaN
6551,4.492253541946411,6551,NaN,NaN
398,0.3014366626739502,398,NaN,NaN
6884,4.7329018115997314,6884,NaN,NaN
10700,7.289110898971558,10700,NaN,NaN
12303,8.678716897964478,12303,NaN,NaN
2305,1.5960938930511475,2305,NaN,NaN
1598,1.076277732849121,1598,NaN,NaN
4218,2.7652230262756348,4218,NaN,NaN
10491,7.350516319274902,10491,NaN,NaN
9822,6.661860942840576,9822,NaN,NaN
1521,1.1557655334472656,1521,NaN,NaN
1175,0.7577295303344727,1175,NaN,NaN
6018,4.025503635406494,6018,NaN,NaN
7033,4.8689422607421875,7033,NaN,NaN
1104,0.690248966217041,1104,NaN,NaN
15922,10.80882215499878,15922,NaN,NaN
8303,5.741775035858154,8303,NaN,NaN
2488,1.7541248798370361,2488,NaN,NaN
3228,2.1295254230499268,3228,NaN,NaN
1091,0.7672841548919678,1091,NaN,NaN
3626,2.476203441619873,3626,NaN,NaN
5709,3.798288345336914,5709,NaN,NaN
2545,1.8857429027557373,2545,NaN,NaN
914,0.6267249584197998,914,NaN,NaN
8580,5.6665427684783936,8580,NaN,NaN
5505,3.767803192138672,5505,NaN,NaN
10580,7.4945690631866455,10580,NaN,NaN
2041,1.4680001735687256,2041,NaN,NaN
5956,4.211561441421509,5956,NaN,NaN
5919,3.972853660583496,5919,NaN,NaN
2843,1.977802038192749,2843,NaN,NaN
4940,3.335362195968628,4940,NaN,NaN
8377,6.0143139362335205,8377,NaN,NaN
1541,1.1341423988342285,1541,NaN,NaN
3699,2.6259989738464355,3699,NaN,NaN
5416,3.2386014461517334,5416,NaN,NaN
1982,1.1658353805541992,1982,NaN,NaN
12311,7.406325101852417,12311,NaN,NaN
4212,2.4887659549713135,4212,NaN,NaN
5042,2.966857433319092,5042,NaN,NaN
10573,6.394700050354004,10573,NaN,NaN
3875,2.3642098903656006,3875,NaN,NaN
5846,3.576328992843628,5846,NaN,NaN
2152,1.333984136581421,2152,NaN,NaN
510,0.2893030643463135,510,NaN,NaN
4891,2.942901849746704,4891,NaN,NaN
1337,0.7862989902496338,1337,NaN,NaN
2865,1.7041521072387695,2865,NaN,NaN
8696,5.255576848983765,8696,NaN,NaN
8607,5.23089075088501,8607,NaN,NaN
862,0.5124309062957764,862,NaN,NaN
4238,2.5686566829681396,4238,NaN,NaN
4212,2.5301623344421387,4212,NaN,NaN
2977,1.7940268516540527,2977,NaN,NaN
1539,0.9042096138000488,1539,NaN,NaN
3950,2.374272584915161,3950,NaN,NaN
7657,4.581310749053955,7657,NaN,NaN
5062,3.036226272583008,5062,NaN,NaN
4979,2.982696294784546,4979,NaN,NaN
1533,0.9217474460601807,1533,NaN,NaN
1940,1.1776268482208252,1940,NaN,NaN
2977,1.8086817264556885,2977,NaN,NaN
1751,1.025972604751587,1751,NaN,NaN
2978,1.8130254745483398,2978,NaN,NaN
3461,2.120467185974121,3461,NaN,NaN
3980,2.3472251892089844,3980,NaN,NaN
1246,0.7721834182739258,1246,NaN,NaN
3348,2.0633270740509033,3348,NaN,NaN
3775,2.3304378986358643,3775,NaN,NaN
4718,2.8348865509033203,4718,NaN,NaN
4857,2.9741015434265137,4857,NaN,NaN
2322,1.407902479171753,2322,NaN,NaN
3007,1.8197388648986816,3007,NaN,NaN
1982,1.23014235496521,1982,NaN,NaN
2133,1.3167121410369873,2133,NaN,NaN
4196,2.6207759380340576,4196,NaN,NaN
2050,1.2465121746063232,2050,NaN,NaN
11040,6.740131616592407,11040,NaN,NaN
1612,1.0348031520843506,1612,NaN,NaN
1711,1.049182415008545,1711,NaN,NaN
1211,0.7651083469390869,1211,NaN,NaN
17663,10.677854299545288,17663,NaN,NaN
2906,1.741760015487671,2906,NaN,NaN
1398,0.8787593841552734,1398,NaN,NaN
6483,4.028877019882202,6483,NaN,NaN
1420,0.8700387477874756,1420,NaN,NaN
5656,3.3945560455322266,5656,NaN,NaN
9063,5.468574047088623,9063,NaN,NaN
1188,0.7190349102020264,1188,NaN,NaN
9048,5.475633144378662,9048,NaN,NaN
1660,0.9911661148071289,1660,NaN,NaN
759,0.45221662521362305,759,NaN,NaN
6601,3.973775863647461,6601,NaN,NaN
5167,3.1184520721435547,5167,NaN,NaN
6194,3.7043070793151855,6194,NaN,NaN
855,0.505328893661499,855,NaN,NaN
4004,2.400052309036255,4004,NaN,NaN
2428,1.4232542514801025,2428,NaN,NaN
4656,2.8088152408599854,4656,NaN,NaN
5933,3.60799503326416,5933,NaN,NaN
8086,4.78580379486084,8086,NaN,NaN
9354,5.607311725616455,9354,NaN,NaN
6619,4.03680682182312,6619,NaN,NaN
3310,2.029231548309326,3310,NaN,NaN
4742,2.806586742401123,4742,NaN,NaN
9342,5.680928707122803,9342,NaN,NaN
2871,1.7257285118103027,2871,NaN,NaN
4580,2.7899253368377686,4580,NaN,NaN
1647,1.0064709186553955,1647,NaN,NaN
2449,1.4752912521362305,2449,NaN,NaN
3855,2.3367183208465576,3855,NaN,NaN
2735,1.6722016334533691,2735,NaN,NaN
1390,0.8367080688476562,1390,NaN,NaN
1606,0.9846022129058838,1606,NaN,NaN
982,0.5998449325561523,982,NaN,NaN
5417,3.3090696334838867,5417,NaN,NaN
2371,1.4583461284637451,2371,NaN,NaN
2214,1.3472332954406738,2214,NaN,NaN
882,0.5176770687103271,882,NaN,NaN
7285,4.391468286514282,7285,NaN,NaN
2006,1.236135482788086,2006,NaN,NaN
2665,1.574798822402954,2665,NaN,NaN
2749,1.5995228290557861,2749,NaN,NaN
2118,1.3041582107543945,2118,NaN,NaN
7664,4.6767823696136475,7664,NaN,NaN
1974,1.195495367050171,1974,NaN,NaN
2491,1.4861316680908203,2491,NaN,NaN
2823,1.6777827739715576,2823,NaN,NaN
8012,4.872511863708496,8012,NaN,NaN
1736,1.083873987197876,1736,NaN,NaN
1442,0.8859903812408447,1442,NaN,NaN
1719,1.0134785175323486,1719,NaN,NaN
4528,2.7657485008239746,4528,NaN,NaN
1892,1.1546261310577393,1892,NaN,NaN
7394,4.5107645988464355,7394,NaN,NaN
3378,2.0043392181396484,3378,NaN,NaN
1162,0.7132527828216553,1162,NaN,NaN
3589,2.1721019744873047,3589,NaN,NaN
1256,0.7727484703063965,1256,NaN,NaN
1172,0.7166705131530762,1172,NaN,NaN
4949,3.04247784614563,4949,NaN,NaN
879,0.5105366706848145,879,NaN,NaN
2558,1.5760810375213623,2558,NaN,NaN
1331,0.7993898391723633,1331,NaN,NaN
3499,2.1275172233581543,3499,NaN,NaN
3232,1.9469068050384521,3232,NaN,NaN
5880,3.539320468902588,5880,NaN,NaN
1149,0.6704108715057373,1149,NaN,NaN
2238,1.3241748809814453,2238,NaN,NaN
11833,7.134082317352295,11833,NaN,NaN
4719,2.8841047286987305,4719,NaN,NaN
4593,2.817298650741577,4593,NaN,NaN
1290,0.7940053939819336,1290,NaN,NaN
3469,2.060551166534424,3469,NaN,NaN
9877,6.006462335586548,9877,NaN,NaN
9045,5.505961179733276,9045,NaN,NaN
1281,0.7926523685455322,1281,NaN,NaN
7289,4.511011600494385,7289,NaN,NaN
6389,3.8181231021881104,6389,NaN,NaN
3532,2.131269931793213,3532,NaN,NaN
6104,3.7717628479003906,6104,NaN,NaN
1772,1.0733988285064697,1772,NaN,NaN
1052,0.6402285099029541,1052,NaN,NaN
1510,0.9047684669494629,1510,NaN,NaN
16037,9.88277268409729,16037,NaN,NaN
4616,2.7464988231658936,4616,NaN,NaN
3685,2.194347620010376,3685,NaN,NaN
1971,1.1984164714813232,1971,NaN,NaN
4582,2.8070225715637207,4582,NaN,NaN
3969,2.347048282623291,3969,NaN,NaN
346,0.20559287071228027,346,NaN,NaN
7968,4.851502180099487,7968,NaN,NaN
3097,1.8680894374847412,3097,NaN,NaN
2208,1.3215558528900146,2208,NaN,NaN
8540,5.143450975418091,8540,NaN,NaN
1078,0.6382067203521729,1078,NaN,NaN
7098,4.190568923950195,7098,NaN,NaN
4411,2.6767916679382324,4411,NaN,NaN
5813,3.5070993900299072,5813,NaN,NaN
13474,8.125954866409302,13474,NaN,NaN
3792,2.241060972213745,3792,NaN,NaN
13252,8.039581775665283,13252,NaN,NaN
2702,1.6455199718475342,2702,NaN,NaN
2209,1.382061243057251,2209,NaN,NaN
6606,3.99167537689209,6606,NaN,NaN
3447,2.1248185634613037,3447,NaN,NaN
2118,1.3038089275360107,2118,NaN,NaN
3920,2.4425926208496094,3920,NaN,NaN
1705,1.034585952758789,1705,NaN,NaN
5811,3.615558385848999,5811,NaN,NaN
8351,5.059955358505249,8351,NaN,NaN
2856,1.714127540588379,2856,NaN,NaN
3576,2.1865503787994385,3576,NaN,NaN
5586,3.3058180809020996,5586,NaN,NaN
1944,1.1494050025939941,1944,NaN,NaN
1845,1.0828776359558105,1845,NaN,NaN
8760,5.268222332000732,8760,NaN,NaN
2225,1.362555980682373,2225,NaN,NaN
1421,0.8516981601715088,1421,NaN,NaN
5972,3.6088387966156006,5972,NaN,NaN
7469,4.463417291641235,7469,NaN,NaN
3170,1.8865995407104492,3170,NaN,NaN
4353,2.6378426551818848,4353,NaN,NaN
1875,1.1291556358337402,1875,NaN,NaN
2660,1.5252089500427246,2660,NaN,NaN
1253,0.7473835945129395,1253,NaN,NaN
2826,1.706512689590454,2826,NaN,NaN
4401,2.6818735599517822,4401,NaN,NaN
4323,2.5609188079833984,4323,NaN,NaN
1706,1.0349969863891602,1706,NaN,NaN
4880,2.9682185649871826,4880,NaN,NaN
3333,2.0030124187469482,3333,NaN,NaN
1868,1.073232650756836,1868,NaN,NaN
6021,3.6643359661102295,6021,NaN,NaN
