number moves made,solving time,total seen states,max queue size,unique seen states
64,11.47453784942627,17312,883,7759
46,10.998285055160522,14797,967,8081
43,12.975076913833618,15037,1189,8059
42,11.3369779586792,14642,1189,8044
42,11.16383671760559,14347,1189,8009
39,9.678080081939697,13294,1172,7760
39,9.931082248687744,13351,1172,7625
38,9.253320217132568,12743,1177,7760
38,9.457354068756104,13223,1177,7732
38,9.007437944412231,12528,945,7585
38,8.016518831253052,12202,897,7513
