number moves made,solving time,total seen states,max queue size,unique seen states
15,0.806602954864502,949,260,949
15,0.8110148906707764,949,260,949
15,0.7968430519104004,949,260,949
15,0.7998390197753906,949,260,949
15,0.778346061706543,949,260,949
15,0.7832248210906982,949,260,949
15,0.7799830436706543,949,260,949
15,0.7848420143127441,949,260,949
15,0.7937049865722656,949,260,949
15,0.7838869094848633,949,260,949
15,0.7901179790496826,949,260,949
15,0.7963619232177734,949,260,949
15,0.8076140880584717,949,260,949
15,0.9575979709625244,949,260,949
15,0.8117449283599854,949,260,949
15,0.7900998592376709,949,260,949
15,0.7929928302764893,949,260,949
15,0.7962579727172852,949,260,949
15,0.786038875579834,949,260,949
15,0.7801418304443359,949,260,949
15,0.7834250926971436,949,260,949
15,0.7905471324920654,949,260,949
15,0.7746360301971436,949,260,949
15,0.7915909290313721,949,260,949
15,0.8109819889068604,949,260,949
15,0.8157868385314941,949,260,949
15,0.790402889251709,949,260,949
15,0.7782866954803467,949,260,949
15,0.7870137691497803,949,260,949
15,0.8075382709503174,949,260,949
15,0.7841060161590576,949,260,949
15,0.7756321430206299,949,260,949
15,0.7758657932281494,949,260,949
15,0.7761001586914062,949,260,949
15,0.8140649795532227,949,260,949
15,0.8156900405883789,949,260,949
15,0.7998979091644287,949,260,949
15,0.7876620292663574,949,260,949
15,0.7912278175354004,949,260,949
15,0.800447940826416,949,260,949
15,0.8044428825378418,949,260,949
15,0.7996969223022461,949,260,949
15,0.7946250438690186,949,260,949
15,0.8438708782196045,949,260,949
15,0.8230440616607666,949,260,949
15,0.8279950618743896,949,260,949
15,0.9822177886962891,949,260,949
15,0.895564079284668,949,260,949
15,0.8426501750946045,949,260,949
15,0.9729511737823486,949,260,949
15,0.8498198986053467,949,260,949
15,0.9359540939331055,949,260,949
15,0.8372409343719482,949,260,949
15,0.8425347805023193,949,260,949
15,0.8420119285583496,949,260,949
15,0.8406400680541992,949,260,949
15,0.8419919013977051,949,260,949
15,0.8400959968566895,949,260,949
15,0.9152407646179199,949,260,949
15,0.8962090015411377,949,260,949
15,0.857201337814331,949,260,949
15,0.8524520397186279,949,260,949
15,0.9224729537963867,949,260,949
15,0.9088256359100342,949,260,949
15,0.9111380577087402,949,260,949
15,0.9227337837219238,949,260,949
15,0.9120750427246094,949,260,949
15,1.0128188133239746,949,260,949
15,0.9618198871612549,949,260,949
15,0.9965970516204834,949,260,949
15,0.9986560344696045,949,260,949
15,0.9436841011047363,949,260,949
15,0.9845149517059326,949,260,949
15,1.12841796875,949,260,949
15,1.060722827911377,949,260,949
15,1.0070011615753174,949,260,949
15,1.0488226413726807,949,260,949
15,0.9759969711303711,949,260,949
15,0.9838597774505615,949,260,949
15,0.9812500476837158,949,260,949
15,0.9674351215362549,949,260,949
15,1.0557069778442383,949,260,949
15,0.9677848815917969,949,260,949
15,0.9902942180633545,949,260,949
15,0.9645378589630127,949,260,949
15,0.9789888858795166,949,260,949
15,1.0299839973449707,949,260,949
15,1.3413770198822021,949,260,949
15,1.2200229167938232,949,260,949
15,1.132535696029663,949,260,949
15,1.0050241947174072,949,260,949
15,0.983590841293335,949,260,949
15,1.0520548820495605,949,260,949
15,1.1795508861541748,949,260,949
15,1.259185791015625,949,260,949
15,1.2172529697418213,949,260,949
15,1.2527000904083252,949,260,949
15,1.2876999378204346,949,260,949
15,1.2546908855438232,949,260,949
15,1.3281159400939941,949,260,949
15,1.3430540561676025,949,260,949
15,1.267914056777954,949,260,949
15,1.2543857097625732,949,260,949
15,1.2925128936767578,949,260,949
15,1.2840471267700195,949,260,949
15,1.173008918762207,949,260,949
15,1.299799919128418,949,260,949
15,1.2921748161315918,949,260,949
15,1.5560150146484375,949,260,949
15,1.312988042831421,949,260,949
15,1.5444412231445312,949,260,949
15,1.3852250576019287,949,260,949
15,1.3625171184539795,949,260,949
15,1.3029839992523193,949,260,949
15,1.328517198562622,949,260,949
15,1.2503540515899658,949,260,949
15,1.2909839153289795,949,260,949
15,1.2392690181732178,949,260,949
15,1.358794927597046,949,260,949
15,1.3289992809295654,949,260,949
15,1.4072110652923584,949,260,949
15,1.4575741291046143,949,260,949
15,1.3920211791992188,949,260,949
15,1.3886899948120117,949,260,949
15,1.3332240581512451,949,260,949
15,1.3497228622436523,949,260,949
15,1.3119680881500244,949,260,949
15,1.2607207298278809,949,260,949
15,1.2799067497253418,949,260,949
15,1.3050251007080078,949,260,949
15,1.348182201385498,949,260,949
15,1.3296608924865723,949,260,949
15,1.2764060497283936,949,260,949
15,1.453700065612793,949,260,949
15,2.0009500980377197,949,260,949
15,1.7079529762268066,949,260,949
15,1.5361442565917969,949,260,949
15,1.4717950820922852,949,260,949
15,1.5308177471160889,949,260,949
15,1.5175480842590332,949,260,949
15,1.5714309215545654,949,260,949
15,1.4528191089630127,949,260,949
15,1.5233721733093262,949,260,949
15,1.473846197128296,949,260,949
15,1.4730911254882812,949,260,949
15,1.432187795639038,949,260,949
15,1.4079229831695557,949,260,949
15,1.688020944595337,949,260,949
15,1.6841998100280762,949,260,949
15,1.514432668685913,949,260,949
15,1.5950100421905518,949,260,949
15,1.4747998714447021,949,260,949
15,1.4632110595703125,949,260,949
15,1.6257538795471191,949,260,949
15,1.5451982021331787,949,260,949
15,1.5154759883880615,949,260,949
15,1.44852614402771,949,260,949
15,1.4981048107147217,949,260,949
15,1.5130062103271484,949,260,949
15,1.6876170635223389,949,260,949
15,1.5644092559814453,949,260,949
15,1.5298941135406494,949,260,949
15,1.4810187816619873,949,260,949
15,1.426867961883545,949,260,949
15,1.557176113128662,949,260,949
15,1.4413487911224365,949,260,949
15,1.4301331043243408,949,260,949
15,1.5568020343780518,949,260,949
15,1.987982988357544,949,260,949
15,1.7339069843292236,949,260,949
15,1.6584608554840088,949,260,949
15,1.6285169124603271,949,260,949
15,1.6759428977966309,949,260,949
15,1.5859289169311523,949,260,949
15,1.6470139026641846,949,260,949
15,1.5591511726379395,949,260,949
15,1.6345751285552979,949,260,949
15,1.6959738731384277,949,260,949
15,1.6090919971466064,949,260,949
15,1.684446096420288,949,260,949
15,1.6457791328430176,949,260,949
15,1.7416281700134277,949,260,949
15,1.6724071502685547,949,260,949
15,1.6154301166534424,949,260,949
15,1.8222172260284424,949,260,949
15,1.733658790588379,949,260,949
15,1.755568027496338,949,260,949
15,1.9086940288543701,949,260,949
15,2.173219919204712,949,260,949
15,1.9991722106933594,949,260,949
