number moves made,solving time,total seen states,max queue size,unique seen states
662,0.12041497230529785,662,NaN,NaN
256,0.046671152114868164,256,NaN,NaN
129,0.02353191375732422,129,NaN,NaN
269,0.04690265655517578,269,NaN,NaN
850,0.15842628479003906,850,NaN,NaN
552,0.10236191749572754,552,NaN,NaN
991,0.18312406539916992,991,NaN,NaN
1464,0.27158689498901367,1464,NaN,NaN
574,0.10841870307922363,574,NaN,NaN
193,0.03713726997375488,193,NaN,NaN
473,0.0883028507232666,473,NaN,NaN
1491,0.28237009048461914,1491,NaN,NaN
388,0.07379674911499023,388,NaN,NaN
711,0.13208699226379395,711,NaN,NaN
599,0.1100318431854248,599,NaN,NaN
869,0.16727495193481445,869,NaN,NaN
197,0.038146018981933594,197,NaN,NaN
128,0.022207021713256836,128,NaN,NaN
568,0.10436797142028809,568,NaN,NaN
69,0.012468814849853516,69,NaN,NaN
441,0.0826730728149414,441,NaN,NaN
180,0.033712148666381836,180,NaN,NaN
1448,0.2689499855041504,1448,NaN,NaN
120,0.022593975067138672,120,NaN,NaN
493,0.09106302261352539,493,NaN,NaN
184,0.03518199920654297,184,NaN,NaN
275,0.05342888832092285,275,NaN,NaN
197,0.0341191291809082,197,NaN,NaN
870,0.16079282760620117,870,NaN,NaN
1063,0.1972510814666748,1063,NaN,NaN
1134,0.2111988067626953,1134,NaN,NaN
269,0.0506129264831543,269,NaN,NaN
447,0.08073782920837402,447,NaN,NaN
146,0.027272939682006836,146,NaN,NaN
243,0.044516801834106445,243,NaN,NaN
120,0.02120804786682129,120,NaN,NaN
229,0.04318118095397949,229,NaN,NaN
467,0.08948802947998047,467,NaN,NaN
488,0.09032177925109863,488,NaN,NaN
364,0.06950116157531738,364,NaN,NaN
443,0.08149290084838867,443,NaN,NaN
222,0.0390782356262207,222,NaN,NaN
267,0.05236411094665527,267,NaN,NaN
475,0.08603525161743164,475,NaN,NaN
320,0.05995297431945801,320,NaN,NaN
467,0.08505392074584961,467,NaN,NaN
508,0.09273505210876465,508,NaN,NaN
129,0.023138046264648438,129,NaN,NaN
535,0.0982060432434082,535,NaN,NaN
191,0.03519892692565918,191,NaN,NaN
792,0.14648914337158203,792,NaN,NaN
1187,0.21941709518432617,1187,NaN,NaN
633,0.11662697792053223,633,NaN,NaN
869,0.15964603424072266,869,NaN,NaN
753,0.13678622245788574,753,NaN,NaN
125,0.023682117462158203,125,NaN,NaN
762,0.14003705978393555,762,NaN,NaN
2780,0.5123960971832275,2780,NaN,NaN
350,0.06898999214172363,350,NaN,NaN
334,0.06418800354003906,334,NaN,NaN
131,0.024393081665039062,131,NaN,NaN
1601,0.2977619171142578,1601,NaN,NaN
156,0.026945114135742188,156,NaN,NaN
167,0.031133174896240234,167,NaN,NaN
1329,0.2474958896636963,1329,NaN,NaN
1368,0.2507820129394531,1368,NaN,NaN
243,0.04360389709472656,243,NaN,NaN
146,0.02729010581970215,146,NaN,NaN
1330,0.24605083465576172,1330,NaN,NaN
704,0.13244318962097168,704,NaN,NaN
301,0.05847668647766113,301,NaN,NaN
1207,0.2170569896697998,1207,NaN,NaN
354,0.06449723243713379,354,NaN,NaN
180,0.03323864936828613,180,NaN,NaN
404,0.07500314712524414,404,NaN,NaN
754,0.139387845993042,754,NaN,NaN
632,0.11647891998291016,632,NaN,NaN
235,0.043363094329833984,235,NaN,NaN
101,0.017534971237182617,101,NaN,NaN
919,0.16677093505859375,919,NaN,NaN
897,0.16144680976867676,897,NaN,NaN
246,0.04614710807800293,246,NaN,NaN
550,0.10263609886169434,550,NaN,NaN
86,0.016000986099243164,86,NaN,NaN
112,0.0195770263671875,112,NaN,NaN
486,0.08849096298217773,486,NaN,NaN
450,0.079559326171875,450,NaN,NaN
130,0.02447795867919922,130,NaN,NaN
1368,0.2519717216491699,1368,NaN,NaN
570,0.10470890998840332,570,NaN,NaN
187,0.03476285934448242,187,NaN,NaN
610,0.11669206619262695,610,NaN,NaN
269,0.04751396179199219,269,NaN,NaN
656,0.12266802787780762,656,NaN,NaN
98,0.017812013626098633,98,NaN,NaN
65,0.01296377182006836,65,NaN,NaN
548,0.10119295120239258,548,NaN,NaN
377,0.06963515281677246,377,NaN,NaN
101,0.018404006958007812,101,NaN,NaN
201,0.03899812698364258,201,NaN,NaN
464,0.12578105926513672,464,NaN,NaN
410,0.08011198043823242,410,NaN,NaN
946,0.1994152069091797,946,NaN,NaN
606,0.12723207473754883,606,NaN,NaN
656,0.12546277046203613,656,NaN,NaN
208,0.0385739803314209,208,NaN,NaN
129,0.02395486831665039,129,NaN,NaN
238,0.042488813400268555,238,NaN,NaN
195,0.03394603729248047,195,NaN,NaN
260,0.04877471923828125,260,NaN,NaN
527,0.09739112854003906,527,NaN,NaN
326,0.06000685691833496,326,NaN,NaN
1086,0.2001819610595703,1086,NaN,NaN
1371,0.2521238327026367,1371,NaN,NaN
909,0.16937804222106934,909,NaN,NaN
644,0.12308573722839355,644,NaN,NaN
306,0.05712604522705078,306,NaN,NaN
104,0.019482851028442383,104,NaN,NaN
477,0.08933186531066895,477,NaN,NaN
118,0.022344112396240234,118,NaN,NaN
470,0.08951187133789062,470,NaN,NaN
324,0.05872511863708496,324,NaN,NaN
241,0.04534292221069336,241,NaN,NaN
681,0.12376809120178223,681,NaN,NaN
164,0.02936410903930664,164,NaN,NaN
485,0.08845806121826172,485,NaN,NaN
430,0.07960820198059082,430,NaN,NaN
1057,0.19605708122253418,1057,NaN,NaN
1038,0.19551587104797363,1038,NaN,NaN
1052,0.19940185546875,1052,NaN,NaN
1725,0.31763792037963867,1725,NaN,NaN
987,0.1820049285888672,987,NaN,NaN
435,0.08210992813110352,435,NaN,NaN
466,0.08663511276245117,466,NaN,NaN
431,0.07910513877868652,431,NaN,NaN
56,0.010648012161254883,56,NaN,NaN
114,0.021756887435913086,114,NaN,NaN
788,0.14488434791564941,788,NaN,NaN
421,0.0764472484588623,421,NaN,NaN
200,0.03692317008972168,200,NaN,NaN
381,0.06622505187988281,381,NaN,NaN
1501,0.2817342281341553,1501,NaN,NaN
82,0.01508784294128418,82,NaN,NaN
285,0.053617000579833984,285,NaN,NaN
2274,0.42789292335510254,2274,NaN,NaN
217,0.044267892837524414,217,NaN,NaN
1061,0.20211505889892578,1061,NaN,NaN
80,0.015981197357177734,80,NaN,NaN
254,0.049096107482910156,254,NaN,NaN
309,0.058872222900390625,309,NaN,NaN
1697,0.32093095779418945,1697,NaN,NaN
343,0.06479477882385254,343,NaN,NaN
603,0.11091780662536621,603,NaN,NaN
589,0.10848712921142578,589,NaN,NaN
303,0.05474996566772461,303,NaN,NaN
422,0.08199405670166016,422,NaN,NaN
396,0.07621622085571289,396,NaN,NaN
415,0.07819700241088867,415,NaN,NaN
150,0.0255889892578125,150,NaN,NaN
569,0.10724782943725586,569,NaN,NaN
414,0.07623815536499023,414,NaN,NaN
218,0.040693044662475586,218,NaN,NaN
700,0.13346576690673828,700,NaN,NaN
231,0.04081296920776367,231,NaN,NaN
154,0.028100013732910156,154,NaN,NaN
496,0.08937788009643555,496,NaN,NaN
402,0.07273006439208984,402,NaN,NaN
191,0.03423190116882324,191,NaN,NaN
53,0.010210037231445312,53,NaN,NaN
453,0.0858469009399414,453,NaN,NaN
141,0.02587604522705078,141,NaN,NaN
282,0.05316805839538574,282,NaN,NaN
944,0.1843869686126709,944,NaN,NaN
2136,0.400907039642334,2136,NaN,NaN
455,0.08333325386047363,455,NaN,NaN
642,0.11923789978027344,642,NaN,NaN
331,0.0625619888305664,331,NaN,NaN
1670,0.32269906997680664,1670,NaN,NaN
527,0.09653401374816895,527,NaN,NaN
43,0.009268999099731445,43,NaN,NaN
728,0.1379237174987793,728,NaN,NaN
64,0.012042999267578125,64,NaN,NaN
469,0.09152889251708984,469,NaN,NaN
125,0.023852109909057617,125,NaN,NaN
621,0.11905908584594727,621,NaN,NaN
144,0.027538061141967773,144,NaN,NaN
1442,0.26956701278686523,1442,NaN,NaN
504,0.09380102157592773,504,NaN,NaN
552,0.10601496696472168,552,NaN,NaN
211,0.03789019584655762,211,NaN,NaN
731,0.1338489055633545,731,NaN,NaN
738,0.14202404022216797,738,NaN,NaN
158,0.03196525573730469,158,NaN,NaN
215,0.03896212577819824,215,NaN,NaN
75,0.014979839324951172,75,NaN,NaN
1295,0.23326516151428223,1295,NaN,NaN
208,0.040361881256103516,208,NaN,NaN
171,0.03188729286193848,171,NaN,NaN
321,0.06025505065917969,321,NaN,NaN
1282,0.24164295196533203,1282,NaN,NaN
433,0.07983708381652832,433,NaN,NaN
240,0.04380393028259277,240,NaN,NaN
273,0.05349111557006836,273,NaN,NaN
441,0.11764192581176758,441,NaN,NaN
185,0.0354611873626709,185,NaN,NaN
188,0.034095048904418945,188,NaN,NaN
688,0.13071417808532715,688,NaN,NaN
160,0.030364274978637695,160,NaN,NaN
190,0.03505301475524902,190,NaN,NaN
1192,0.22791123390197754,1192,NaN,NaN
174,0.03322410583496094,174,NaN,NaN
545,0.10829687118530273,545,NaN,NaN
1304,0.24785208702087402,1304,NaN,NaN
538,0.10148239135742188,538,NaN,NaN
688,0.13440418243408203,688,NaN,NaN
522,0.09842300415039062,522,NaN,NaN
459,0.0888676643371582,459,NaN,NaN
118,0.022475004196166992,118,NaN,NaN
286,0.05056309700012207,286,NaN,NaN
79,0.014601945877075195,79,NaN,NaN
292,0.05738067626953125,292,NaN,NaN
657,0.1261599063873291,657,NaN,NaN
927,0.17417311668395996,927,NaN,NaN
291,0.05484509468078613,291,NaN,NaN
2006,0.3739659786224365,2006,NaN,NaN
351,0.06839489936828613,351,NaN,NaN
904,0.17156982421875,904,NaN,NaN
512,0.09699296951293945,512,NaN,NaN
152,0.02853107452392578,152,NaN,NaN
203,0.03760409355163574,203,NaN,NaN
1011,0.19018912315368652,1011,NaN,NaN
152,0.0278470516204834,152,NaN,NaN
502,0.09385895729064941,502,NaN,NaN
1562,0.291949987411499,1562,NaN,NaN
190,0.03436779975891113,190,NaN,NaN
591,0.10937690734863281,591,NaN,NaN
1124,0.20662903785705566,1124,NaN,NaN
75,0.012428045272827148,75,NaN,NaN
238,0.043916940689086914,238,NaN,NaN
707,0.12866902351379395,707,NaN,NaN
1204,0.22829413414001465,1204,NaN,NaN
130,0.025046586990356445,130,NaN,NaN
892,0.169525146484375,892,NaN,NaN
249,0.04501819610595703,249,NaN,NaN
351,0.06605195999145508,351,NaN,NaN
143,0.027587175369262695,143,NaN,NaN
180,0.035243988037109375,180,NaN,NaN
2423,0.44428014755249023,2423,NaN,NaN
1396,0.26203227043151855,1396,NaN,NaN
602,0.11662793159484863,602,NaN,NaN
614,0.11427116394042969,614,NaN,NaN
547,0.10323095321655273,547,NaN,NaN
1466,0.27916407585144043,1466,NaN,NaN
459,0.08401894569396973,459,NaN,NaN
654,0.12401723861694336,654,NaN,NaN
